t,i,k,hs02_desc,section,section_name,v,share
2019,398,071332,"Vegetables, leguminous: small red (adzuki) beans (phaseolus or vigna angularis), shelled, dried, whether or not skinned or split",2,Vegetable products,24.966,3.948249564229214e-7
2019,398,071333,"Vegetables, leguminous: kidney beans, including white pea beans (phaseolus vulgaris), dried, shelled, whether or not skinned or split",2,Vegetable products,253.388,4.007206042541505e-6
2019,398,071339,"Vegetables, leguminous: n.e.s. in item no. 0713.30, dried, shelled, whether or not skinned or split",2,Vegetable products,107.46300000000001,1.6994742566721304e-6
2019,398,071340,"Vegetables, leguminous: lentils, shelled, whether or not skinned or split, dried",2,Vegetable products,54680.507,8.647452052174256e-4
2019,398,071390,"Vegetables, leguminous: n.e.s. in heading no. 0713, shelled, whether or not skinned or split, dried",2,Vegetable products,344.053,5.441028227676655e-6
2019,398,071420,"Vegetable roots and tubers: sweet potatoes, with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",2,Vegetable products,38.477,6.084947467870201e-7
2019,398,071490,"Vegetable roots and tubers: arrowroot, salep, Jerusalem artichokes and similar roots and tubers (not manioc or sweet potatoes), high starch or inulin content, fresh chilled, frozen or dried, whether or not sliced or in the form of pellets: sago pith",2,Vegetable products,11.761999999999999,1.8601021939623493e-7
2019,398,080111,"Nuts, edible: coconuts, fresh or dried, whether or not shelled or peeled, desiccated",2,Vegetable products,75.50300000000001,1.1940426453897236e-6
2019,398,080119,"Nuts, edible: coconuts, fresh or dried, whether or not shelled or peeled, other than desiccated",2,Vegetable products,1.2269999999999999,1.9404398843664364e-8
2019,398,080121,"Nuts, edible: brazil nuts, in shell, fresh or dried",2,Vegetable products,0.268,4.238287603995151e-9
2019,398,080122,"Nuts, edible: brazil nuts, shelled, fresh or dried",2,Vegetable products,10.415,1.6470807983436379e-7
2019,398,080132,"Nuts, edible: cashew nuts, shelled, fresh or dried",2,Vegetable products,102.602,1.6225999430787705e-6
2019,398,080211,"Nuts, edible: almonds, fresh or dried, in shell",2,Vegetable products,21.336,3.374182996971662e-7
2019,398,080212,"Nuts, edible: almonds, fresh or dried, shelled",2,Vegetable products,474.282,7.500535527604582e-6
2019,398,080222,"Nuts, edible: hazelnuts or filberts (corylus spp.), fresh or dried, shelled",2,Vegetable products,41.626,6.582946261339632e-7
2019,398,080231,"Nuts, edible: walnuts, fresh or dried, in shell",2,Vegetable products,100.09,1.5828739040443084e-6
2019,398,080232,"Nuts, edible: walnuts, fresh or dried, shelled",2,Vegetable products,16.036,2.5360141797636657e-7
2019,398,080250,"Nuts, edible: pistachios, fresh or dried, whether or not shelled or peeled",2,Vegetable products,683.584,1.0810543259288884e-5
2019,398,080290,"Nuts, edible: n.e.s. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",2,Vegetable products,600.262,9.492846991602004e-6
2019,398,080300,"Fruit, edible: bananas, (including plantains), fresh or dried",2,Vegetable products,690.144,1.0914286418550856e-5
2019,398,080410,"Fruit, edible: dates, fresh or dried",2,Vegetable products,1150.3549999999998,1.8192296032439706e-5
2019,398,080420,"Fruit, edible: figs, fresh or dried",2,Vegetable products,0.252,3.9852555082342465e-9
2019,398,080430,"Fruit, edible: pineapples, fresh or dried",2,Vegetable products,62.319,9.85544198482738e-7
2019,398,080440,"Fruit, edible: avocados, fresh or dried",2,Vegetable products,5.64,8.919381375571885e-8
2019,398,080450,"Fruit, edible: guavas, mangoes and mangosteens, fresh or dried",2,Vegetable products,7.1739999999999995,1.1345326593679556e-7
2019,398,080510,"Fruit, edible: oranges, fresh or dried",2,Vegetable products,246.02200000000002,3.890716391455579e-6
2019,398,080520,"Fruit, edible: mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids, fresh or dried",2,Vegetable products,7281.253999999999,1.1514943496171681e-4
2019,398,080540,"Fruit, edible: grapefruit, fresh or dried",2,Vegetable products,48.284,7.635876069824696e-7
2019,398,080550,"Fruit, edible: lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",2,Vegetable products,167.072,2.642161143935365e-6
2019,398,080610,"Fruit, edible: grapes, fresh",2,Vegetable products,3283.571,5.1928053231858064e-5
2019,398,080620,"Fruit, edible: grapes, dried",2,Vegetable products,510.59099999999995,8.074744425415999e-6
2019,398,080711,"Fruit, edible: watermelons, fresh",2,Vegetable products,6049.187999999999,9.566491983073214e-5
2019,398,080719,"Fruit, edible: melons, (other than watermelons), fresh",2,Vegetable products,24043.177,3.802309665662736e-4
2019,398,080810,"Fruit, edible: apples, fresh",2,Vegetable products,4155.259999999999,6.5713384139466e-5
2019,398,080820,"Fruit, edible: pears and quinces, fresh",2,Vegetable products,64.496,1.0199723780122061e-6
2019,398,080910,"Fruit, edible: apricots, fresh",2,Vegetable products,2695.04,4.2620726209966757e-5
2019,398,080920,"Fruit, edible: cherries, fresh",2,Vegetable products,493.927,7.811211497681019e-6
2019,398,080930,"Fruit, edible: peaches including nectarines, fresh",2,Vegetable products,830.8670000000001,1.3139751144285967e-5
2019,398,080940,"Fruit, edible: plums and sloes, fresh",2,Vegetable products,271.446,4.292784391619656e-6
2019,398,081010,"Fruit, edible: strawberries, fresh",2,Vegetable products,7.054,1.1155552521858878e-7
2019,398,081040,"Fruit, edible: cranberries, bilberries and other fruits of the genus vaccinium, fresh",2,Vegetable products,0.124,1.96099874214701e-9
2019,398,081050,"Fruit, edible: kiwifruit,  fresh",2,Vegetable products,601.226,9.508092175371598e-6
2019,398,081090,"Fruit, edible: fruits n.e.s. in heading no. 0801 to 0810, fresh",2,Vegetable products,1550.174,2.4515236000879024e-5
2019,398,081110,"Fruit, edible: strawberries, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",2,Vegetable products,4.374,6.917264917863727e-8
2019,398,081120,"Fruit, edible: raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries, uncooked or cooked, whether or not containing added sugar or other sweetening matter",2,Vegetable products,6.035,9.544054361981617e-8
2019,398,081190,"Fruit, edible: fruit and nuts n.e.s. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter",2,Vegetable products,7.010000000000001,1.108596869552463e-7
2019,398,081310,"Fruit, edible: apricots, dried",2,Vegetable products,80.997,1.280927541271624e-6
2019,398,081320,"Fruit, edible: prunes, dried",2,Vegetable products,5.898,9.327395629986342e-8
2019,398,081330,"Fruit, edible: apples, dried",2,Vegetable products,0.094,1.4865635625953141e-9
2019,398,081340,"Fruit, edible: fruit n.e.s. in heading no. 0812, dried",2,Vegetable products,20.294999999999998,3.209553989667223e-7
2019,398,081350,"Nuts, edible: mixtures of nuts or dried fruits of chapter 8",2,Vegetable products,449.679,7.111451236854236e-6
2019,398,090111,Coffee: not roasted or decaffeinated,2,Vegetable products,4.665,7.377467042028873e-8
2019,398,090112,"Coffee: decaffeinated, not roasted",2,Vegetable products,0.025,3.953626496264133e-10
2019,398,090121,"Coffee: roasted, not decaffeinated",2,Vegetable products,379.5,6.001605021328954e-6
2019,398,090122,"Coffee: roasted, decaffeinated",2,Vegetable products,3.041,4.809191270055691e-8
2019,398,090210,"Tea, green: (not fermented), in immediate packings of a content not exceeding 3kg",2,Vegetable products,352.558,5.575530601079561e-6
2019,398,090220,"Tea, green: (not fermented), in immediate packings of a content exceeding 3kg",2,Vegetable products,69.108,1.092908879615287e-6
2019,398,090230,"Tea, black: (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",2,Vegetable products,10476.285,1.6567727183365797e-4
2019,398,090240,"Tea, black: (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",2,Vegetable products,1249.818,1.9765254241231385e-5
2019,398,090300,Mate,2,Vegetable products,1.412,2.2330082450899823e-8
2019,398,090411,"Spices: pepper (of the genus piper), neither crushed nor ground",2,Vegetable products,4.015000000000001,6.349524153000199e-8
2019,398,090412,"Spices: pepper (of the genus piper), crushed or ground",2,Vegetable products,39.096,6.182839259917701e-7
2019,398,090420,"Spices: fruits of the genus capsicum or pimenta, dried or crushed or ground",2,Vegetable products,129.421,2.0467291790920012e-6
2019,398,090500,Spices: vanilla,2,Vegetable products,0.036,5.693222154620352e-10
2019,398,090620,"Spices: cinnamon and cinnamon-tree flowers, crushed or ground",2,Vegetable products,0.442,6.9900116453949876e-9
2019,398,090700,"Spices: cloves (whole fruit, cloves and stems)",2,Vegetable products,2.314,3.6594766849420815e-8
2019,398,090810,Spices: nutmeg,2,Vegetable products,0.429,6.784423067589253e-9
2019,398,090830,Spices: cardamoms,2,Vegetable products,2.453,3.879298318134367e-8
2019,398,090910,Spices: anise or badian seeds,2,Vegetable products,0.097,1.5340070805504837e-9
2019,398,090920,Spices: coriander seeds,2,Vegetable products,1.0150000000000001,1.6051723574832383e-8
2019,398,090930,Spices: cumin seeds,2,Vegetable products,0.413,6.531390971828348e-9
2019,398,091010,Spices: ginger,2,Vegetable products,47.498000000000005,7.511574052782152e-7
2019,398,091020,Spices: saffron,2,Vegetable products,28.2,4.459690687785942e-7
2019,398,091030,Spices: turmeric (curcuma),2,Vegetable products,1.171,1.85187865085012e-8
2019,398,091091,Spices: mixtures,2,Vegetable products,10.808,1.70923180686491e-7
2019,398,091099,Spices: mixtures of 2 or more products of the same heading,2,Vegetable products,122.873,1.9431757939018513e-6
2019,398,100110,Cereals: durum wheat,2,Vegetable products,149620.17,0.0023661690739501763
2019,398,100190,Cereals: meslin and wheat other than durum,2,Vegetable products,874291.797,0.013826492856342331
2019,398,100200,Cereals: rye,2,Vegetable products,13.922,2.2016955232395705e-7
2019,398,100300,Cereals: barley,2,Vegetable products,299633.53400000004,0.00473855631676664
2019,398,100400,Cereals: oats,2,Vegetable products,4030.223,6.37359857546125e-5
2019,398,100510,"Cereals: maize (corn), seed",2,Vegetable products,537.324,8.497513613914515e-6
2019,398,100590,"Cereals: maize (corn), other than seed",2,Vegetable products,16772.496,2.6524873837633674e-4
2019,398,100610,Cereals: rice in the husk (paddy or rough),2,Vegetable products,129.092,2.041526206622918e-6
2019,398,100620,Cereals: husked (brown) rice,2,Vegetable products,1727.944,2.7326580729842526e-5
2019,398,100630,"Cereals: rice, semi-milled or wholly milled, whether or not polished or glazed",2,Vegetable products,16199.187000000002,2.5618213976455e-4
2019,398,100640,"Cereals: rice, broken",2,Vegetable products,7131.5109999999995,1.127813233919965e-4
2019,398,100810,Cereals: buckwheat,2,Vegetable products,3250.263,5.14013036665078e-5
2019,398,100820,Cereals: millet,2,Vegetable products,436.089,6.8965321005173185e-6
2019,398,100890,Cereals: n.e.s. in chapter 10,2,Vegetable products,8.97,1.418561186859571e-7
2019,398,110100,Wheat or meslin flour,2,Vegetable products,366357.0080000001,0.005793755095683405
2019,398,110220,Cereal flour: of maize (corn),2,Vegetable products,7.706,1.2186658312084565e-7
2019,398,110290,Cereal flours: n.e.s. in heading no. 1102,2,Vegetable products,193.949,3.0672076212957297e-6
2019,398,110311,Cereal groats and meal: of wheat,2,Vegetable products,1153.3539999999996,1.8239723735888886e-5
2019,398,110313,Cereal groats and meal: of maize (corn),2,Vegetable products,8.547,1.351665826542782e-7
2019,398,110319,Cereal groats and meal: n.e.s. in heading no. 1103,2,Vegetable products,4622.794,7.310720338068343e-5
2019,398,110320,Cereal pellets,2,Vegetable products,7.551,1.1941533469316188e-7
2019,398,110412,"Cereal grains: rolled or flaked, of oats",2,Vegetable products,595.201,9.412809776811634e-6
2019,398,110419,"Cereal grains: rolled or flaked, other than oats",2,Vegetable products,151.03699999999998,2.388575540464983e-6
2019,398,110423,"Cereal grains: worked (eg hulled, pearled, sliced or kibbled) of maize (corn)",2,Vegetable products,32.144999999999996,5.083572948896422e-7
2019,398,110429,"Cereal grains: worked, other than rolled or flaked (eg. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006",2,Vegetable products,7948.8240000000005,1.25706724722161e-4
2019,398,110430,"Cereal: germ of cereals, whole, rolled, flaked or ground",2,Vegetable products,195.622,3.093665289808729e-6
2019,398,110520,"Flakes, granules and pellets: of potatoes",2,Vegetable products,0.167,2.641022499504441e-9
