t,i,j,name,k,hs02_desc,v,q
2021,398,643,Russian Federation,841330,"Pumps: fuel, lubricating or cooling medium pumps for internal combustion piston engines",1121.649,       41.683
2021,398,643,Russian Federation,843359,Harvesting machinery: n.e.s. in heading no. 8433,1094.692,      147.790
2021,398,643,Russian Federation,851679,"Electro-thermic appliances: n.e.s. in heading no. 8516, used for domestic purposes",1089.032,       28.146
2021,398,643,Russian Federation,481890,"Paper articles: articles of paper, cellulose wadding or fibres n.e.s. in heading no. 4818",1085.043,       11.206
2021,398,643,Russian Federation,901831,"Medical, surgical instruments and appliances: syringes, with or without needles",1081.525,     1405.701
2021,398,643,Russian Federation,720928,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm",1077.2,     1288.270
2021,398,643,Russian Federation,851629,Heating apparatus: electric soil heating apparatus and space heating apparatus (excluding storage heating radiators),1074.675,        6.917
2021,398,643,Russian Federation,852540,Cameras: still image video cameras and other video camera recorders: digital cameras,1071.044,       42.482
2021,398,643,Russian Federation,681099,"Cement, concrete or artificial stone: articles (other than prefabricated structural components for building or civil engineering), whether or not reinforced, n.e.s. in heading no. 6810",1055.184,     4358.351
2021,398,643,Russian Federation,20713,"Meat and edible offal: of the poultry of heading no. 0105, of fowls of the species gallus domesticus, cuts and offal, fresh or chilled",1041.277,      589.877
2021,398,643,Russian Federation,860699,"Railway or tramway goods vans and wagons: n.e.s. in heading no. 8606, not self-propelled",1035.789,     2545.102
2021,398,643,Russian Federation,730490,"Iron or steel: tubes, pipes and hollow profiles, seamless, n.e.s. in heading no. 7304",1034.932,     1167.073
2021,398,643,Russian Federation,30613,"Crustaceans: shrimps and prawns, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)",1019.556,      106.129
2021,398,643,Russian Federation,731449,"Iron or steel wire: grill, netting and fencing, coated with materials other than zinc or plastic",1017.313,       36.576
2021,398,643,Russian Federation,740729,"Copper: bars, rods and profiles, of copper alloys, (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",1010.402,       30.013
2021,398,643,Russian Federation,230330,Brewing or distilling dregs and waste: whether or not in the form of pellets,998.808,     5552.330
2021,398,643,Russian Federation,850434,"Transformers: n.e.s. in item no. 8504.2, having a power handling capacity exceeding 500kVA",968.128,      252.939
2021,398,643,Russian Federation,842290,Machinery: parts of machinery of heading no. 8422,938.61,        2.617
2021,398,643,Russian Federation,847910,"Machinery and mechanical appliances: for public works, building or the like",930.117,       64.408
2021,398,643,Russian Federation,853210,"Electrical capacitors: fixed, designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kVAr (power capacitors)",929.208,       94.254
2021,398,643,Russian Federation,270810,Pitch: obtained from coal tar or from other mineral tars,915.111,     3085.300
2021,398,643,Russian Federation,847759,"Machinery: for moulding or forming, other than for moulding or retreading pneumatic tyres or for moulding or otherwise forming inner tubes",901.437,     2214.440
2021,398,643,Russian Federation,700800,Glass: multiple-walled insulating units of glass,875.265,      791.792
2021,398,643,Russian Federation,843290,Machinery: parts of machinery for soil preparation or cultivation or for rollers for lawns or sports-grounds,864.673,      237.733
2021,398,643,Russian Federation,740821,"Copper: wire, of copper-zinc base alloys (brass)",864.07,       96.681
2021,398,643,Russian Federation,251400,"Slate: whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",852.091,     3958.072
2021,398,643,Russian Federation,380830,"Herbicides, anti-sprouting products and plant-growth regulators: put up in forms or packings for retail sale or as preparations or articles",849.041,       52.528
2021,398,643,Russian Federation,620331,"Jackets and blazers: men's or boys', of wool or fine animal hair (not knitted or crocheted)",835.985,       93.847
2021,398,643,Russian Federation,711319,"Jewellery: of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof",835.537,        6.238
2021,398,643,Russian Federation,30410,"Fish: fillets and other fish meat, fresh or chilled (whether or not minced)",829.266,      538.360
2021,398,643,Russian Federation,481920,"Paper and paperboard: folding cartons, boxes and cases, of non-corrugated paper or paperboard",819.432,      353.818
2021,398,643,Russian Federation,620193,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",817.189,       98.285
2021,398,643,Russian Federation,740500,Copper: master alloys of copper,815.352,       16.933
2021,398,643,Russian Federation,230210,"Bran, sharps and other residues: of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",807.433,     2062.386
2021,398,643,Russian Federation,100590,"Cereals: maize (corn), other than seed",803.504,     1720.467
2021,398,643,Russian Federation,540720,"Fabrics, woven: from strip or the like, of synthetic textile materials",803.322,      446.858
2021,398,643,Russian Federation,850239,"Electric generating sets: (excluding those with spark-ignition or compression-ignition internal combustion piston engines), other than wind powered",794.53,        4.423
2021,398,643,Russian Federation,830910,"Stoppers: corks, of base metal",788.225,      351.203
2021,398,643,Russian Federation,843143,Boring or sinking machinery: parts of the machinery of item no. 8430.41 or 8430.41,774.077,      103.931
2021,398,643,Russian Federation,283526,Phosphates: of calcium n.e.s. in item no. 2835.25,769.071,     5146.100
2021,398,643,Russian Federation,848360,Clutches and shaft couplings (including universal joints),762.233,      106.911
2021,398,643,Russian Federation,262099,"Ash and residues: (other than from the manufacture of iron or steel),not containing mainly lead, or arsenic, mercury, thallium, antimony, beryllium, cadmium, chromium or their mixtures",761.483,     2353.113
2021,398,643,Russian Federation,860800,"Railway or tramway track fixtures and fittings: mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields: parts thereof",751.518,     1127.530
2021,398,643,Russian Federation,848310,Transmission shafts (including cam shafts and crank shafts) and cranks,747.347,      137.681
2021,398,643,Russian Federation,870190,Tractors: nes in heading no 8701 (other than tractors of heading no 8709),747.018,      145.365
2021,398,643,Russian Federation,711291,"Waste and scrap of precious metals: of gold, including metal clad with gold but excluding sweepings containing other precious metals",738.875,        0.023
2021,398,643,Russian Federation,262040,"Ash and residues: (not from the manufacture of iron or steel), containing mainly aluminium",734.353,     1979.907
2021,398,643,Russian Federation,253090,Mineral substances: n.e.s. in chapter 25,728.352,    23741.659
2021,398,643,Russian Federation,70610,"Vegetables, root: carrots and turnips, fresh or chilled",726.534,     2804.354
2021,398,643,Russian Federation,310551,"Fertilizers, mineral or chemical: containing nitrates and phosphates",720.489,     1573.200
2021,398,643,Russian Federation,490700,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value: stamp-impressed paper: cheque forms: banknotes, stock, share or bond certificates and the like of similar title",719.433,       18.861
2021,398,643,Russian Federation,852390,"Media, unrecorded: prepared products n.e.s. in heading no. 8523, for sound or similar recording of other phenomena (excluding products of chapter 37)",714.634,        4.781
2021,398,643,Russian Federation,640419,"Footwear: (other than sportswear), with outer soles of rubber or plastics and uppers of textile materials",702.085,       28.759
2021,398,643,Russian Federation,841122,Turbo-propellers: of a power exceeding 1100kW,700,        0.600
2021,398,643,Russian Federation,870839,"Vehicles: brakes, servo brakes and parts, not mounted brake linings",699.47,      115.030
2021,398,643,Russian Federation,701990,Glass fibres: n.e.s. in heading no. 7019,696.294,       48.960
2021,398,643,Russian Federation,51199,Animal products: n.e.s. in chapter 5,691.26,      568.407
2021,398,643,Russian Federation,842129,"Machinery: for filtering or purifying liquids, n.e.s. in item no. 8421.2",684.859,       47.368
2021,398,643,Russian Federation,842123,"Machinery: filtering or purifying machinery, oil or petrol filters for internal combustion engines",678.816,       54.782
2021,398,643,Russian Federation,30530,"Fish: fillets, dried, salted or in brine, but not smoked",676.919,      168.000
2021,398,643,Russian Federation,250810,"Clays (excluding expanded clays of heading no. 6806): bentonite, whether or not calcined",674.419,    12915.815
2021,398,643,Russian Federation,251611,Granite: crude or roughly trimmed,665.77,    12036.507
2021,398,643,Russian Federation,732591,"Iron: grinding balls and similar articles for mills, other than of non-malleable cast iron",664.182,     1131.536
2021,398,643,Russian Federation,292241,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters: lysine and its esters: salts thereof",661.92,      460.000
2021,398,643,Russian Federation,842199,Machinery: parts for filtering or purifying liquids or gases,658.001,      208.036
2021,398,643,Russian Federation,680223,"Granite: articles thereof, simply cut or sawn, with a flat or even surface",657.706,     2507.650
2021,398,643,Russian Federation,851521,"Welding machines and apparatus: for resistance welding of metal, fully or partly automatic, whether or not capable of cutting",651.429,       42.000
2021,398,643,Russian Federation,40221,"Dairy produce: milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",632.465,      180.129
2021,398,643,Russian Federation,740919,"Copper: plates and sheets, of a thickness exceeding 0.15mm, of refined copper, not in coils",629.908,       56.566
2021,398,643,Russian Federation,820719,"Tools, interchangeable: rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts",626.357,      116.392
2021,398,643,Russian Federation,854449,"Insulated electric conductors: for a voltage not exceeding 80 volts, not fitted with connectors",625.337,      268.224
2021,398,643,Russian Federation,310230,"Fertilizers, mineral or chemical: nitrogenous, ammonium nitrate, whether or not in aqueous solution",619.391,     5752.000
